uniprot_id,Reviewed,Gene Names,Organism,Length,pathogen,disease_name
O25505,reviewed,der engA HP_0834,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),458,helicobacter_pylori,Helicobacter pylori infection
O25506,reviewed,hup HP_0835,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),94,helicobacter_pylori,Helicobacter pylori infection
O25525,reviewed,guaC HP_0854,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),327,helicobacter_pylori,Helicobacter pylori infection
O25534,reviewed,pgbB HP_0863,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),542,helicobacter_pylori,Helicobacter pylori infection
O25537,reviewed,lpxB HP_0867,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),360,helicobacter_pylori,Helicobacter pylori infection
O25551,reviewed,murJ mviN HP_0885,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),461,helicobacter_pylori,Helicobacter pylori infection
O25578,reviewed,HP_0920,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),230,helicobacter_pylori,Helicobacter pylori infection
O25581,reviewed,HP_0924,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),68,helicobacter_pylori,Helicobacter pylori infection
O25582,reviewed,htpX HP_0927,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),310,helicobacter_pylori,Helicobacter pylori infection
O25597,reviewed,dadA HP_0943,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),410,helicobacter_pylori,Helicobacter pylori infection
O25603,reviewed,rlmH HP_0949,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),150,helicobacter_pylori,Helicobacter pylori infection
O25610,reviewed,HP_0956,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),242,helicobacter_pylori,Helicobacter pylori infection
O25620,reviewed,HP_0967,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),95,helicobacter_pylori,Helicobacter pylori infection
O25629,reviewed,ftsA HP_0978,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),492,helicobacter_pylori,Helicobacter pylori infection
O25671,reviewed,fur HP_1027,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),150,helicobacter_pylori,Helicobacter pylori infection
O25680,reviewed,folK HP_1036,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),163,helicobacter_pylori,Helicobacter pylori infection
O25685,reviewed,HP_1044,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),370,helicobacter_pylori,Helicobacter pylori infection
O25687,reviewed,rimP HP_1046,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),146,helicobacter_pylori,Helicobacter pylori infection
O25688,reviewed,rbfA HP_1047,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),111,helicobacter_pylori,Helicobacter pylori infection
O25690,reviewed,thrB HP_1050,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),293,helicobacter_pylori,Helicobacter pylori infection
O25693,reviewed,minC HP_1053,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),195,helicobacter_pylori,Helicobacter pylori infection
O25700,reviewed,tatB HP_1060,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),160,helicobacter_pylori,Helicobacter pylori infection
O25701,reviewed,tatC HP_1061,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),253,helicobacter_pylori,Helicobacter pylori infection
O25702,reviewed,queA HP_1062,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),345,helicobacter_pylori,Helicobacter pylori infection
O25703,reviewed,rsmG HP_1063,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),178,helicobacter_pylori,Helicobacter pylori infection
O25730,reviewed,pgl devB HP_1102,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),227,helicobacter_pylori,Helicobacter pylori infection
O25731,reviewed,glk HP_1103,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),336,helicobacter_pylori,Helicobacter pylori infection
O25751,reviewed,tolB HP_1126,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),417,helicobacter_pylori,Helicobacter pylori infection
O25754,reviewed,HP_1129,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),133,helicobacter_pylori,Helicobacter pylori infection
O25758,reviewed,parB HP_1138,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),290,helicobacter_pylori,Helicobacter pylori infection
O25766,reviewed,trmD HP_1148,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),229,helicobacter_pylori,Helicobacter pylori infection
O25767,reviewed,rimM HP_1149,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),184,helicobacter_pylori,Helicobacter pylori infection
O25769,reviewed,fliW1 HP_1154,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),135,helicobacter_pylori,Helicobacter pylori infection
O25773,reviewed,proC HP_1158,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),257,helicobacter_pylori,Helicobacter pylori infection
O25775,reviewed,ybeY HP_1160,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),140,helicobacter_pylori,Helicobacter pylori infection
O25776,reviewed,fldA HP_1161,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),164,helicobacter_pylori,Helicobacter pylori infection
O25788,reviewed,gluP HP_1174,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),407,helicobacter_pylori,Helicobacter pylori infection
O25797,reviewed,sotB HP_1185,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),391,helicobacter_pylori,Helicobacter pylori infection
O25826,reviewed,rppH nudH HP_1228,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),155,helicobacter_pylori,Helicobacter pylori infection
O25832,reviewed,HP_1234,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),298,helicobacter_pylori,Helicobacter pylori infection
O25838,reviewed,HP_1240,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),190,helicobacter_pylori,Helicobacter pylori infection
O25842,reviewed,HP_1247,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),340,helicobacter_pylori,Helicobacter pylori infection
O25847,reviewed,secG HP_1255,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),199,helicobacter_pylori,Helicobacter pylori infection
O25853,reviewed,nuoD HP_1263,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),409,helicobacter_pylori,Helicobacter pylori infection
O25879,reviewed,secY HP_1300,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),420,helicobacter_pylori,Helicobacter pylori infection
O25895,reviewed,nadD HP_1337,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),174,helicobacter_pylori,Helicobacter pylori infection
O25897,reviewed,exbB HP_1339,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),145,helicobacter_pylori,Helicobacter pylori infection
O25898,reviewed,exbD HP_1340,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),129,helicobacter_pylori,Helicobacter pylori infection
O25929,reviewed,fliW2 HP_1377,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),129,helicobacter_pylori,Helicobacter pylori infection
O25930,reviewed,bamD HP_1378,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),220,helicobacter_pylori,Helicobacter pylori infection
O25943,reviewed,recN HP_1393,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),524,helicobacter_pylori,Helicobacter pylori infection
O25966,reviewed,rqcP HP_1423,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),84,helicobacter_pylori,Helicobacter pylori infection
O25971,reviewed,HP_1429,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),329,helicobacter_pylori,Helicobacter pylori infection
O25982,reviewed,ppiA HP_1441,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),163,helicobacter_pylori,Helicobacter pylori infection
O25983,reviewed,csrA HP_1442,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),76,helicobacter_pylori,Helicobacter pylori infection
O25986,reviewed,HP_1445,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),150,helicobacter_pylori,Helicobacter pylori infection
O26011,reviewed,ubiX HP_1476,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),187,helicobacter_pylori,Helicobacter pylori infection
O26016,reviewed,xseB HP_1482,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),86,helicobacter_pylori,Helicobacter pylori infection
O26024,reviewed,HP_1491,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),533,helicobacter_pylori,Helicobacter pylori infection
O26073,reviewed,secF HP_1549,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),323,helicobacter_pylori,Helicobacter pylori infection
O26074,reviewed,secD HP_1550,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),525,helicobacter_pylori,Helicobacter pylori infection
O26075,reviewed,yajC HP_1551,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),127,helicobacter_pylori,Helicobacter pylori infection
O26076,reviewed,nhaA HP_1552,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),438,helicobacter_pylori,Helicobacter pylori infection
O26087,reviewed,engB HP_1567,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),208,helicobacter_pylori,Helicobacter pylori infection
P0A0Q7,reviewed,vdlD HP_0891,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),174,helicobacter_pylori,Helicobacter pylori infection
P0A0S3,reviewed,fliQ HP_1419,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),88,helicobacter_pylori,Helicobacter pylori infection
P50610,reviewed,flgE HP_0870,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),718,helicobacter_pylori,Helicobacter pylori infection
P55834,reviewed,rplL HP_1199,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),125,helicobacter_pylori,Helicobacter pylori infection
P55969,reviewed,hpaA HP_0797,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),260,helicobacter_pylori,Helicobacter pylori infection
P55970,reviewed,grpE HP_0110,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),189,helicobacter_pylori,Helicobacter pylori infection
P55973,reviewed,infC HP_0124,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),203,helicobacter_pylori,Helicobacter pylori infection
P55975,reviewed,tsf HP_1555,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),355,helicobacter_pylori,Helicobacter pylori infection
P55976,reviewed,nusG HP_1203,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),176,helicobacter_pylori,Helicobacter pylori infection
P55977,reviewed,nusA HP_1514,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),395,helicobacter_pylori,Helicobacter pylori infection
P55986,reviewed,HP_1459,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),262,helicobacter_pylori,Helicobacter pylori infection
P55997,reviewed,rnpA HP_1448,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),161,helicobacter_pylori,Helicobacter pylori infection
P55998,reviewed,prfA HP_0077,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),352,helicobacter_pylori,Helicobacter pylori infection
P55999,reviewed,prfB HP_0171,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),363,helicobacter_pylori,Helicobacter pylori infection
P56002,reviewed,fusA HP_1195,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),692,helicobacter_pylori,Helicobacter pylori infection
P56004,reviewed,efp HP_0177,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),187,helicobacter_pylori,Helicobacter pylori infection
P56006,reviewed,scoA HP_0691,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),232,helicobacter_pylori,Helicobacter pylori infection
P56008,reviewed,rpsA HP_0399,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),556,helicobacter_pylori,Helicobacter pylori infection
P56009,reviewed,rpsB HP_1554,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),264,helicobacter_pylori,Helicobacter pylori infection
P56010,reviewed,rpsC HP_1313,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),234,helicobacter_pylori,Helicobacter pylori infection
P56013,reviewed,rpsF HP_1246,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),142,helicobacter_pylori,Helicobacter pylori infection
P56018,reviewed,rpsK HP_1295,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),131,helicobacter_pylori,Helicobacter pylori infection
P56020,reviewed,rpsM HP_1296,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),120,helicobacter_pylori,Helicobacter pylori infection
P56021,reviewed,rpsZ rpsN HP_1306,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),61,helicobacter_pylori,Helicobacter pylori infection
P56022,reviewed,rpsO HP_1040,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),90,helicobacter_pylori,Helicobacter pylori infection
P56023,reviewed,rpsP HP_1151,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),76,helicobacter_pylori,Helicobacter pylori infection
P56026,reviewed,rpsS HP_1315,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),93,helicobacter_pylori,Helicobacter pylori infection
P56027,reviewed,rpsT HP_0076,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),89,helicobacter_pylori,Helicobacter pylori infection
P56028,reviewed,rpsU HP_0562,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),70,helicobacter_pylori,Helicobacter pylori infection
P56030,reviewed,rplB HP_1316,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),276,helicobacter_pylori,Helicobacter pylori infection
P56031,reviewed,rplC HP_1319,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),191,helicobacter_pylori,Helicobacter pylori infection
P56032,reviewed,rplD HP_1318,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),215,helicobacter_pylori,Helicobacter pylori infection
P56033,reviewed,rplE HP_1307,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),181,helicobacter_pylori,Helicobacter pylori infection
P56034,reviewed,rplF HP_1304,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),178,helicobacter_pylori,Helicobacter pylori infection
P56035,reviewed,rplI HP_0514,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),149,helicobacter_pylori,Helicobacter pylori infection
P56036,reviewed,rplJ HP_1200,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),164,helicobacter_pylori,Helicobacter pylori infection
P56038,reviewed,rplM HP_0084,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),141,helicobacter_pylori,Helicobacter pylori infection
P56039,reviewed,rplN HP_1309,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),122,helicobacter_pylori,Helicobacter pylori infection
P56040,reviewed,rplO HP_1301,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),133,helicobacter_pylori,Helicobacter pylori infection
P56041,reviewed,rplP HP_1312,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),141,helicobacter_pylori,Helicobacter pylori infection
P56042,reviewed,rplQ HP_1292,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),116,helicobacter_pylori,Helicobacter pylori infection
P56043,reviewed,rplR HP_1303,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),119,helicobacter_pylori,Helicobacter pylori infection
P56044,reviewed,rplS HP_1147,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),118,helicobacter_pylori,Helicobacter pylori infection
P56045,reviewed,rplT HP_0126,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),116,helicobacter_pylori,Helicobacter pylori infection
P56046,reviewed,rplU HP_0296,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),104,helicobacter_pylori,Helicobacter pylori infection
P56047,reviewed,rplV HP_1314,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),122,helicobacter_pylori,Helicobacter pylori infection
P56049,reviewed,rplX HP_1308,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),73,helicobacter_pylori,Helicobacter pylori infection
P56050,reviewed,rpmA HP_0297,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),88,helicobacter_pylori,Helicobacter pylori infection
P56052,reviewed,rpmC HP_1311,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),66,helicobacter_pylori,Helicobacter pylori infection
P56054,reviewed,rpmF HP_0200,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori),48,helicobacter_pylori,Helicobacter pylori infection
