pathway_id,ko_id,kegg_gene,uniprot_id
map01110,K01915,lpn:lpg2252,Q5ZTB0
map01110,K01918,lpn:lpg2662,Q5ZS57
map01110,K01923,lpn:lpg1675,Q5ZUW7
map01110,K01933,lpn:lpg1677,Q5ZUW5
map01110,K01940,lpn:lpg0494,Q5ZY78
map01110,K01945,lpn:lpg1673,Q5ZUW9
map01110,K01953,lpn:lpg2949,Q5ZRD3
map01110,K01955,lpn:lpg2625,Q5ZS94
map01110,K01956,lpn:lpg2023,Q5ZTY5
map01110,K01961,lpn:lpg0462,Q5ZYB0
map01110,K01962,lpn:lpg0785,Q5ZXE6
map01110,K01963,lpn:lpg1341,Q5ZVU9
map01110,K02078,lpn:lpg1396,Q5ZVP4
map01110,K02078,lpn:lpg2233,Q5ZTC9
map01110,K02160,lpn:lpg0463,Q5ZYA9
map01110,K02257,lpn:lpg0412,Q5ZYG0
map01110,K02259,lpn:lpg0411,Q5ZYG1
map01110,K02437,lpn:lpg0117,Q5ZZ94
map01110,K02492,lpn:lpg2335,Q5ZT30
map01110,K02496,lpn:lpg2737,Q5ZRY4
map01110,K02500,lpn:lpg0749,Q5ZXI2
map01110,K02500,lpn:lpg1194,Q5ZW92
map01110,K02501,lpn:lpg0750,Q5ZXI1
map01110,K02501,lpn:lpg1196,Q5ZW90
map01110,K02523,lpn:lpg2656,Q5ZS63
map01110,K03179,lpn:lpg1430,Q5ZVL0
map01110,K03182,lpn:lpg2933,Q5ZRE9
map01110,K03183,lpn:lpg2903,Q5ZRH9
map01110,K03185,lpn:lpg0078,Q5ZZD3
map01110,K03186,lpn:lpg2883,Q5ZRJ8
map01110,K03621,lpn:lpg1392,Q5ZVP8
map01110,K03782,lpn:lpg0194,Q5ZZ17
map01110,K03782,lpn:lpg2389,Q5ZSX7
map01110,K03783,lpn:lpg1434,Q5ZVK6
map01110,K03786,lpn:lpg0464,Q5ZYA8
map01110,K03787,lpn:lpg1282,Q9S4T3
map01110,K03809,lpn:lpg0646,Q5ZXT5
map01110,K04518,lpn:lpg2531,Q5ZSI6
map01110,K06134,lpn:lpg0028,Q5ZZI2
map01110,K08591,lpn:lpg2356,Q5ZT09
map01110,K08973,lpn:lpg1536,Q5ZVA4
map01110,K09699,lpn:lpg1560,Q5ZV80
map01110,K10536,lpn:lpg0005,Q5ZZK4
map01110,K11175,lpn:lpg1672,Q5ZUX0
map01110,K11381,lpn:lpg2581,Q5ZSD8
map01110,K11752,lpn:lpg1177,Q5ZWA8
map01110,K11753,lpn:lpg0936,Q5ZWZ7
map01110,K11755,lpn:lpg1193,Q5ZW93
map01110,K12251,lpn:lpg0007,Q5ZZK3
map01110,K12526,lpn:lpg1811,Q5ZUI7
map01110,K13503,lpn:lpg1734,Q5ZUQ9
map01110,K13775,lpn:lpg1382,Q5ZVQ8
map01110,K13821,lpn:lpg1696,Q5ZUU6
map01110,K13953,lpn:lpg2492,Q5ZSM5
map01110,K13979,lpn:lpg0612,Q5ZXW9
map01110,K14652,lpn:lpg1179,Q5ZWA6
map01110,K15633,lpn:lpg0501,Q5ZY71
map01110,K15778,lpn:lpg2486,Q5ZSN1
map01110,K16011,lpn:lpg2887,Q5ZRJ4
map01110,K17103,lpn:lpg0474,Q5ZY98
map01110,K18800,lpn:lpg0079,Q5ZZD2
map01110,K21071,lpn:lpg1913,Q5ZU94
map01110,K21480,lpn:lpg0229,Q5ZYY2
map01110,K23265,lpn:lpg1676,Q5ZUW6
map01110,K23269,lpn:lpg1678,Q5ZUW4
map01110,K23447,lpn:lpg1325,Q3V869
map01110,K27802,lpn:lpg1690,P37032
map01120,K00010,lpn:lpg1652,Q5ZUZ0
map01120,K00023,lpn:lpg0560,Q5ZY15
map01120,K00023,lpn:lpg0561,Q5ZY14
map01120,K00023,lpn:lpg1059,Q5ZWM6
map01120,K00024,lpn:lpg2352,Q5ZT13
map01120,K00029,lpn:lpg0651,Q5ZXT0
map01120,K00031,lpn:lpg0816,Q5ZXB6
map01120,K00036,lpn:lpg0416,Q5ZYF6
map01120,K00074,lpn:lpg1942,Q5ZU66
map01120,K00122,lpn:lpg0283,Q5ZYS8
map01120,K00133,lpn:lpg2302,Q5ZT63
map01120,K00134,lpn:lpg0138,Q5ZZ73
map01120,K00135,lpn:lpg1583,Q5ZV57
map01120,K00140,lpn:lpg0129,Q5ZZ82
map01120,K00163,lpn:lpg1504,Q5ZVD6
map01120,K00164,lpn:lpg0532,Q5ZY41
map01120,K00174,lpn:lpg0947,Q5ZWY7
map01120,K00175,lpn:lpg0948,Q5ZWY6
map01120,K00215,lpn:lpg0131,Q5ZZ80
map01120,K00239,lpn:lpg0530,Q5ZY43
map01120,K00240,lpn:lpg0531,Q5ZY42
map01120,K00241,lpn:lpg0528,Q5ZY45
map01120,K00242,lpn:lpg0529,Q5ZY44
map01120,K00252,lpn:lpg2580,Q5ZSD9
map01120,K00275,lpn:lpg0536,Q5ZY37
map01120,K00275,lpn:lpg2139,Q5ZTM2
map01120,K00382,lpn:lpg1502,Q5ZVD8
map01120,K00451,lpn:lpg1285,Q9S4T0
map01120,K00600,lpn:lpg0725,Q5ZXK6
map01120,K00615,lpn:lpg0139,Q5ZZ72
map01120,K00625,lpn:lpg2261,Q5ZTA1
map01120,K00626,lpn:lpg1597,Q5ZV43
map01120,K00626,lpn:lpg1825,Q5ZUH3
map01120,K00627,lpn:lpg1503,Q5ZVD7
map01120,K00632,lpn:lpg1353,Q5ZVT7
map01120,K00658,lpn:lpg0533,Q5ZY40
map01120,K00674,lpn:lpg0888,Q5ZX45
map01120,K00821,lpn:lpg2968,Q5ZRB4
map01120,K00824,lpn:lpg1510,Q5ZVD0
map01120,K00831,lpn:lpg1418,Q5ZVM2
map01120,K00845,lpn:lpg0419,Q5ZYF3
map01120,K00873,lpn:lpg0136,Q5ZZ75
map01120,K00925,lpn:lpg2262,Q5ZTA0
map01120,K00927,lpn:lpg0137,Q5ZZ74
map01120,K00948,lpn:lpg0543,Q5ZY30
map01120,K00948,lpn:lpg1023,Q5ZWR2
map01120,K01007,lpn:lpg0805,Q5ZXC7
map01120,K01057,lpn:lpg0417,Q5ZYF5
map01120,K01061,lpn:lpg1635,Q5ZV07
map01120,K01426,lpn:lpg2355,Q5ZT10
map01120,K01426,lpn:lpg2852,Q5ZRM8
map01120,K01439,lpn:lpg0887,Q5ZX46
map01120,K01491,lpn:lpg1297,Q5ZVZ1
map01120,K01512,lpn:lpg1886,Q5ZUC1
map01120,K01576,lpn:lpg0233,Q5ZYX8
map01120,K01595,lpn:lpg1607,Q5ZV35
map01120,K01623,lpn:lpg0470,Q5ZYA2
map01120,K01625,lpn:lpg0420,Q5ZYF2
map01120,K01625,lpn:lpg0939,Q5ZWZ4
map01120,K01640,lpn:lpg1830,Q5ZUG8
map01120,K01647,lpn:lpg1415,Q5ZVM5
map01120,K01659,lpn:lpg1530,Q5ZVB0
map01120,K01666,lpn:lpg2681,Q5ZS38
map01120,K01679,lpn:lpg2937,Q5ZRE5
map01120,K01689,lpn:lpg2037,Q5ZTX1
map01120,K01690,lpn:lpg0418,Q5ZYF4
map01120,K01698,lpn:lpg1808,Q5ZUJ0
map01120,K01714,lpn:lpg2314,Q5ZT51
map01120,K01719,lpn:lpg2736,Q5ZRY5
map01120,K01720,lpn:lpg1529,Q5ZVB1
map01120,K01733,lpn:lpg1643,Q5ZUZ9
map01120,K01738,lpn:lpg2951,Q5ZRD1
map01120,K01749,lpn:lpg2735,Q5ZRY6
map01120,K01778,lpn:lpg0366,Q5ZYK6
map01120,K01782,lpn:lpg1596,Q5ZV44
map01120,K01783,lpn:lpg0664,Q5ZXR7
map01120,K01800,lpn:lpg2280,Q5ZT82
map01120,K01803,lpn:lpg2792,Q5ZRT6
map01120,K01807,lpn:lpg0094,Q5ZZB7
map01120,K01810,lpn:lpg0759,Q5ZXH2
map01120,K01845,lpn:lpg1534,Q5ZVA6
map01120,K01885,lpn:lpg1911,Q5ZU96
map01120,K01895,lpn:lpg0127,Q5ZZ84
map01120,K01902,lpn:lpg0535,Q5ZY38
map01120,K01903,lpn:lpg0534,Q5ZY39
map01120,K01915,lpn:lpg1364,Q5ZVS6
map01120,K01915,lpn:lpg2252,Q5ZTB0
map01120,K01959,lpn:lpg2664,Q5ZS55
map01120,K01960,lpn:lpg0466,Q5ZYA6
map01120,K01961,lpn:lpg0462,Q5ZYB0
map01120,K01962,lpn:lpg0785,Q5ZXE6
map01120,K01963,lpn:lpg1341,Q5ZVU9
map01120,K02160,lpn:lpg0463,Q5ZYA9
map01120,K02492,lpn:lpg2335,Q5ZT30
map01120,K02496,lpn:lpg2737,Q5ZRY4
map01120,K03186,lpn:lpg2883,Q5ZRJ8
map01120,K03335,lpn:lpg1649,Q5ZUZ3
map01120,K03336,lpn:lpg1650,Q5ZUZ2
map01120,K03338,lpn:lpg1651,Q5ZUZ1
map01120,K03417,lpn:lpg0052,Q5ZZF8
map01120,K04561,lpn:lpg2236,Q5ZTC6
map01120,K07250,lpn:lpg0239,Q5ZYX2
map01120,K07516,lpn:lpg1352,Q5ZVT8
map01120,K10680,lpn:lpg2722,Q5ZRZ8
map01120,K12526,lpn:lpg1811,Q5ZUI7
map01120,K13775,lpn:lpg1382,Q5ZVQ8
map01120,K13953,lpn:lpg2492,Q5ZSM5
map01120,K13979,lpn:lpg0612,Q5ZXW9
map01120,K15371,lpn:lpg0245,Q5ZYW6
map01120,K15371,lpn:lpg1581,Q5ZV59
map01120,K15481,lpn:lpg0940,Q5ZWZ3
map01120,K15633,lpn:lpg0501,Q5ZY71
map01120,K15778,lpn:lpg2486,Q5ZSN1
map01120,K16171,lpn:lpg2279,Q5ZT83
map01120,K21071,lpn:lpg1913,Q5ZU94
map01120,K26061,lpn:lpg1351,Q5ZVT9
map01120,K27802,lpn:lpg1690,P37032
map01200,K00023,lpn:lpg0560,Q5ZY15
map01200,K00023,lpn:lpg0561,Q5ZY14
map01200,K00023,lpn:lpg1059,Q5ZWM6
map01200,K00024,lpn:lpg2352,Q5ZT13
map01200,K00027,lpn:lpg1280,Q5ZW08
map01200,K00027,lpn:lpg2971,Q5ZRB1
map01200,K00029,lpn:lpg0651,Q5ZXT0
map01200,K00031,lpn:lpg0816,Q5ZXB6
map01200,K00036,lpn:lpg0416,Q5ZYF6
map01200,K00074,lpn:lpg1942,Q5ZU66
map01200,K00122,lpn:lpg0283,Q5ZYS8
map01200,K00134,lpn:lpg0138,Q5ZZ73
map01200,K00140,lpn:lpg0129,Q5ZZ82
map01200,K00163,lpn:lpg1504,Q5ZVD6
map01200,K00164,lpn:lpg0532,Q5ZY41
map01200,K00174,lpn:lpg0947,Q5ZWY7
map01200,K00175,lpn:lpg0948,Q5ZWY6
map01200,K00239,lpn:lpg0530,Q5ZY43
map01200,K00240,lpn:lpg0531,Q5ZY42
map01200,K00241,lpn:lpg0528,Q5ZY45
map01200,K00242,lpn:lpg0529,Q5ZY44
map01200,K00282,lpn:lpg0116,Q5ZZ95
map01200,K00283,lpn:lpg0114,Q5ZZ97
map01200,K00382,lpn:lpg1502,Q5ZVD8
map01200,K00600,lpn:lpg0725,Q5ZXK6
map01200,K00605,lpn:lpg0118,Q5ZZ93
map01200,K00615,lpn:lpg0139,Q5ZZ72
map01200,K00625,lpn:lpg2261,Q5ZTA1
map01200,K00626,lpn:lpg1597,Q5ZV43
map01200,K00626,lpn:lpg1825,Q5ZUH3
map01200,K00627,lpn:lpg1503,Q5ZVD7
map01200,K00658,lpn:lpg0533,Q5ZY40
map01200,K00831,lpn:lpg1418,Q5ZVM2
map01200,K00845,lpn:lpg0419,Q5ZYF3
map01200,K00873,lpn:lpg0136,Q5ZZ75
map01200,K00925,lpn:lpg2262,Q5ZTA0
map01200,K00927,lpn:lpg0137,Q5ZZ74
map01200,K00948,lpn:lpg0543,Q5ZY30
map01200,K00948,lpn:lpg1023,Q5ZWR2
map01200,K01007,lpn:lpg0805,Q5ZXC7
map01200,K01057,lpn:lpg0417,Q5ZYF5
map01200,K01491,lpn:lpg1297,Q5ZVZ1
map01200,K01595,lpn:lpg1607,Q5ZV35
map01200,K01623,lpn:lpg0470,Q5ZYA2
map01200,K01625,lpn:lpg0420,Q5ZYF2
map01200,K01625,lpn:lpg0939,Q5ZWZ4
map01200,K01647,lpn:lpg1415,Q5ZVM5
map01200,K01659,lpn:lpg1530,Q5ZVB0
map01200,K01679,lpn:lpg2937,Q5ZRE5
map01200,K01689,lpn:lpg2037,Q5ZTX1
map01200,K01690,lpn:lpg0418,Q5ZYF4
map01200,K01715,lpn:lpg0869,Q5ZX63
map01200,K01720,lpn:lpg1529,Q5ZVB1
map01200,K01738,lpn:lpg2951,Q5ZRD1
map01200,K01752,lpn:lpg0790,Q5ZXE1
map01200,K01782,lpn:lpg1596,Q5ZV44
map01200,K01783,lpn:lpg0664,Q5ZXR7
map01200,K01803,lpn:lpg2792,Q5ZRT6
map01200,K01807,lpn:lpg0094,Q5ZZB7
map01200,K01810,lpn:lpg0759,Q5ZXH2
map01200,K01895,lpn:lpg0127,Q5ZZ84
map01200,K01902,lpn:lpg0535,Q5ZY38
map01200,K01903,lpn:lpg0534,Q5ZY39
map01200,K01959,lpn:lpg2664,Q5ZS55
map01200,K01960,lpn:lpg0466,Q5ZYA6
map01200,K01961,lpn:lpg0462,Q5ZYB0
map01200,K01962,lpn:lpg0785,Q5ZXE6
map01200,K01963,lpn:lpg1341,Q5ZVU9
map01200,K02160,lpn:lpg0463,Q5ZYA9
map01200,K02437,lpn:lpg0117,Q5ZZ94
map01200,K03417,lpn:lpg0052,Q5ZZF8
map01200,K07516,lpn:lpg1352,Q5ZVT8
map01200,K15633,lpn:lpg0501,Q5ZY71
map01200,K21071,lpn:lpg1913,Q5ZU94
map01200,K27802,lpn:lpg1690,P37032
map01210,K00031,lpn:lpg0816,Q5ZXB6
map01210,K00133,lpn:lpg2302,Q5ZT63
map01210,K00163,lpn:lpg1504,Q5ZVD6
map01210,K00164,lpn:lpg0532,Q5ZY41
map01210,K00166,lpn:lpg1558,Q5ZV82
map01210,K00167,lpn:lpg1559,Q5ZV81
map01210,K00174,lpn:lpg0947,Q5ZWY7
map01210,K00175,lpn:lpg0948,Q5ZWY6
map01210,K00382,lpn:lpg1502,Q5ZVD8
map01210,K00627,lpn:lpg1503,Q5ZVD7
map01210,K00658,lpn:lpg0533,Q5ZY40
map01210,K00812,lpn:lpg0070,Q5ZZE1
map01210,K00812,lpn:lpg2532,Q5ZSI5
map01210,K00821,lpn:lpg2968,Q5ZRB4
map01210,K01438,lpn:lpg1164,Q5ZWC1
map01210,K01647,lpn:lpg1415,Q5ZVM5
map01210,K01659,lpn:lpg1530,Q5ZVB0
map01210,K09699,lpn:lpg1560,Q5ZV80
map01210,K11381,lpn:lpg2581,Q5ZSD8
map01210,K27802,lpn:lpg1690,P37032
map01230,K00013,lpn:lpg1199,Q5ZW87
map01230,K00014,lpn:lpg2808,Q5ZRS2
map01230,K00031,lpn:lpg0816,Q5ZXB6
map01230,K00133,lpn:lpg2302,Q5ZT63
map01230,K00134,lpn:lpg0138,Q5ZZ73
map01230,K00147,lpn:lpg1609,Q5ZV33
map01230,K00215,lpn:lpg0131,Q5ZZ80
map01230,K00286,lpn:lpg2015,Q5ZTZ3
map01230,K00500,lpn:lpg2647,Q5ZS72
map01230,K00600,lpn:lpg0725,Q5ZXK6
map01230,K00611,lpn:lpg0496,Q5ZY76
map01230,K00615,lpn:lpg0139,Q5ZZ72
map01230,K00674,lpn:lpg0888,Q5ZX45
map01230,K00765,lpn:lpg1200,Q5ZW86
map01230,K00766,lpn:lpg0834,Q5ZX98
map01230,K00789,lpn:lpg2022,Q5ZTY6
map01230,K00800,lpn:lpg1419,Q5ZVM1
map01230,K00812,lpn:lpg0070,Q5ZZE1
map01230,K00812,lpn:lpg2532,Q5ZSI5
map01230,K00817,lpn:lpg1198,Q5ZW88
map01230,K00817,lpn:lpg1998,Q5ZU10
map01230,K00821,lpn:lpg2968,Q5ZRB4
map01230,K00831,lpn:lpg1418,Q5ZVM2
map01230,K00873,lpn:lpg0136,Q5ZZ75
map01230,K00891,lpn:lpg0932,Q5ZX01
map01230,K00927,lpn:lpg0137,Q5ZZ74
map01230,K00931,lpn:lpg1610,Q5ZV32
map01230,K00948,lpn:lpg0543,Q5ZY30
map01230,K00948,lpn:lpg1023,Q5ZWR2
map01230,K01089,lpn:lpg1197,Q5ZW89
map01230,K01438,lpn:lpg1164,Q5ZWC1
map01230,K01439,lpn:lpg0887,Q5ZX46
map01230,K01609,lpn:lpg0833,Q5ZX99
map01230,K01623,lpn:lpg0470,Q5ZYA2
map01230,K01626,lpn:lpg0063,Q5ZZE7
map01230,K01626,lpn:lpg2027,Q5ZTY1
map01230,K01626,lpn:lpg2530,Q5ZSI7
map01230,K01647,lpn:lpg1415,Q5ZVM5
map01230,K01658,lpn:lpg0835,Q5ZX97
map01230,K01659,lpn:lpg1530,Q5ZVB0
map01230,K01689,lpn:lpg2037,Q5ZTX1
map01230,K01695,lpn:lpg1305,Q5ZVY3
map01230,K01696,lpn:lpg1304,Q5ZVY4
map01230,K01714,lpn:lpg2314,Q5ZT51
map01230,K01733,lpn:lpg1643,Q5ZUZ9
map01230,K01735,lpn:lpg0933,Q5ZX00
map01230,K01736,lpn:lpg2303,Q5ZT62
map01230,K01738,lpn:lpg2951,Q5ZRD1
map01230,K01752,lpn:lpg0790,Q5ZXE1
map01230,K01755,lpn:lpg0495,Q5ZY77
map01230,K01760,lpn:lpg0890,Q5ZX43
map01230,K01778,lpn:lpg0366,Q5ZYK6
map01230,K01783,lpn:lpg0664,Q5ZXR7
map01230,K01803,lpn:lpg2792,Q5ZRT6
map01230,K01807,lpn:lpg0094,Q5ZZB7
map01230,K01814,lpn:lpg1195,Q5ZW91
map01230,K01817,lpn:lpg1303,Q5ZVY5
map01230,K01915,lpn:lpg1364,Q5ZVS6
map01230,K01915,lpn:lpg2252,Q5ZTB0
map01230,K01940,lpn:lpg0494,Q5ZY78
map01230,K01953,lpn:lpg2949,Q5ZRD3
map01230,K01959,lpn:lpg2664,Q5ZS55
map01230,K01960,lpn:lpg0466,Q5ZYA6
map01230,K02500,lpn:lpg0749,Q5ZXI2
map01230,K02500,lpn:lpg1194,Q5ZW92
map01230,K02501,lpn:lpg0750,Q5ZXI1
map01230,K02501,lpn:lpg1196,Q5ZW90
map01230,K03786,lpn:lpg0464,Q5ZYA8
map01230,K04518,lpn:lpg2531,Q5ZSI6
map01230,K11755,lpn:lpg1193,Q5ZW93
map01230,K12526,lpn:lpg1811,Q5ZUI7
map01230,K13503,lpn:lpg1734,Q5ZUQ9
map01230,K15633,lpn:lpg0501,Q5ZY71
map01230,K21071,lpn:lpg1913,Q5ZU94
map01230,K27802,lpn:lpg1690,P37032
map05134,K00239,lpn:lpg0530,Q5ZY43
map05134,K02406,lpn:lpg1340,Q5ZVV0
map05134,K03596,lpn:lpg1872,Q5ZUD2
map05134,K04077,lpn:lpg0688,Q5ZXP3
map05134,K11022,lpn:lpg2515,Q5ZSK2
map05134,K15473,lpn:lpg2157,Q5ZTK4
map05134,K15474,lpn:lpg2639,Q5ZS80
map05134,K15475,lpn:lpg2222,Q5ZTE0
map05134,K15476,lpn:lpg0390,Q5ZYI2
map05134,K15477,lpn:lpg2831,Q5ZRP9
map05134,K15478,lpn:lpg2813,Q5ZRR7
map05134,K15479,lpn:lpg1950,Q5ZU58
map05134,K15480,lpn:lpg2464,Q5ZSQ3
map05134,K15481,lpn:lpg0940,Q5ZWZ3
map05134,K15482,lpn:lpg2511,Q5ZSK6
map05134,K15483,lpn:lpg2510,Q5ZSK7
map05134,K15484,lpn:lpg2584,Q5ZSD5
map05134,K15486,lpn:lpg1483,Q5ZVF7
map05134,K15487,lpn:lpg0275,Q5ZYT6
map05134,K15488,lpn:lpg2830,Q5ZRQ0
map05134,K15490,lpn:lpg1368,Q5ZVS2
map05134,K15490,lpn:lpg1488,Q5ZVF2
map05134,K15490,lpn:lpg2862,Q5ZRL9
map05134,K15491,lpn:lpg2504,Q5ZSL3
map05134,K15492,lpn:lpg2490,Q5ZSM7
map00730,K00939,lpn:lpg1411,Q5ZVM9
map00730,K00946,lpn:lpg0728,Q5ZXK3
map00730,K00949,lpn:lpg2497,Q5ZSM0
map00730,K03149,lpn:lpg1567,Q5ZV73
map00730,K03153,lpn:lpg1566,Q5ZV74
map00730,K04487,lpn:lpg1746,Q5ZUP7
map00730,K06949,lpn:lpg2743,Q5ZRX8
map00730,K14153,lpn:lpg1568,Q5ZV72
map00730,K18278,lpn:lpg1565,Q5ZV75
map01240,K00059,lpn:lpg1395,Q5ZVP5
map01240,K00059,lpn:lpg2231,Q5ZTD1
map01240,K00097,lpn:lpg0299,Q3V872
map01240,K00208,lpn:lpg1854,Q5ZUE4
map01240,K00228,lpn:lpg1215,Q5ZW72
map01240,K00254,lpn:lpg1821,Q5ZUH7
map01240,K00275,lpn:lpg0536,Q5ZY37
map01240,K00275,lpn:lpg2139,Q5ZTM2
map01240,K00278,lpn:lpg0800,Q5ZXD2
map01240,K00287,lpn:lpg0300,Q5ZYR2
map01240,K00382,lpn:lpg1502,Q5ZVD8
map01240,K00457,lpn:lpg2278,Q5ZT84
map01240,K00486,lpn:lpg0892,Q5ZX41
map01240,K00568,lpn:lpg1699,Q5ZUU3
map01240,K00600,lpn:lpg0725,Q5ZXK6
map01240,K00606,lpn:lpg2661,Q5ZS58
map01240,K00609,lpn:lpg0588,Q5ZXZ2
map01240,K00647,lpn:lpg0361,Q5ZYL1
map01240,K00647,lpn:lpg0362,Q5ZYL0
map01240,K00652,lpn:lpg1473,Q5ZVG7
map01240,K00762,lpn:lpg1204,Q5ZW83
map01240,K00763,lpn:lpg0270,Q5ZYU1
map01240,K00767,lpn:lpg0807,Q5ZXC5
map01240,K00789,lpn:lpg2022,Q5ZTY6
map01240,K00793,lpn:lpg1178,Q5ZWA7
map01240,K00794,lpn:lpg1180,Q5ZWA5
map01240,K00796,lpn:lpg2795,Q5ZRT3
map01240,K00831,lpn:lpg1418,Q5ZVM2
map01240,K00833,lpn:lpg1471,Q5ZVG9
map01240,K00858,lpn:lpg2823,Q5ZRQ7
map01240,K00859,lpn:lpg1467,Q5ZVH3
map01240,K00939,lpn:lpg1411,Q5ZVM9
map01240,K00940,lpn:lpg1548,Q5ZV92
map01240,K00946,lpn:lpg0728,Q5ZXK3
map01240,K00949,lpn:lpg2497,Q5ZSM0
map01240,K00950,lpn:lpg1539,Q5ZVA1
map01240,K00954,lpn:lpg0548,Q5ZY26
map01240,K00969,lpn:lpg1345,Q5ZVU5
map01240,K01012,lpn:lpg1472,Q5ZVG8
map01240,K01465,lpn:lpg2963,Q5ZRB9
map01240,K01491,lpn:lpg1297,Q5ZVZ1
map01240,K01495,lpn:lpg2766,Q5ZRW0
map01240,K01579,lpn:lpg2929,Q5ZRF3
map01240,K01591,lpn:lpg1425,Q5ZVL5
map01240,K01599,lpn:lpg2028,Q5ZTY0
map01240,K01633,lpn:lpg2029,Q5ZTX9
map01240,K01665,lpn:lpg1557,Q5ZV83
map01240,K01698,lpn:lpg1808,Q5ZUJ0
map01240,K01719,lpn:lpg2736,Q5ZRY5
map01240,K01737,lpn:lpg2865,Q5ZRL6
map01240,K01749,lpn:lpg2735,Q5ZRY6
map01240,K01756,lpn:lpg0801,Q5ZXD1
map01240,K01772,lpn:lpg0425,Q5ZYE7
map01240,K01845,lpn:lpg1534,Q5ZVA6
map01240,K01885,lpn:lpg1911,Q5ZU96
map01240,K01918,lpn:lpg2662,Q5ZS57
map01240,K01919,lpn:lpg1847,Q5ZUF1
map01240,K01920,lpn:lpg1846,Q5ZUF2
map01240,K01935,lpn:lpg1475,Q5ZVG5
map01240,K01937,lpn:lpg1181,Q5ZWA4
map01240,K01939,lpn:lpg0486,Q5ZY86
map01240,K01950,lpn:lpg0734,Q5ZXJ7
map01240,K01955,lpn:lpg2625,Q5ZS94
map01240,K01956,lpn:lpg2023,Q5ZTY5
map01240,K02169,lpn:lpg2331,Q5ZT34
map01240,K02170,lpn:lpg1474,Q5ZVG6
map01240,K02257,lpn:lpg0412,Q5ZYG0
map01240,K02259,lpn:lpg0411,Q5ZYG1
map01240,K02372,lpn:lpg0510,Q5ZY62
map01240,K02492,lpn:lpg2335,Q5ZT30
map01240,K02496,lpn:lpg2737,Q5ZRY4
map01240,K02619,lpn:lpg0595,Q5ZXY5
map01240,K03149,lpn:lpg1567,Q5ZV73
map01240,K03153,lpn:lpg1566,Q5ZV74
map01240,K03179,lpn:lpg1430,Q5ZVL0
map01240,K03182,lpn:lpg2933,Q5ZRE9
map01240,K03183,lpn:lpg2903,Q5ZRH9
map01240,K03185,lpn:lpg0078,Q5ZZD3
map01240,K03186,lpn:lpg2883,Q5ZRJ8
map01240,K03473,lpn:lpg0918,Q5ZX15
map01240,K03474,lpn:lpg0946,Q3V870
map01240,K03517,lpn:lpg0799,Q5ZXD3
map01240,K03525,lpn:lpg0911,Q5ZX22
map01240,K03644,lpn:lpg0745,Q5ZXI6
map01240,K03793,lpn:lpg2863,Q5ZRL8
map01240,K03801,lpn:lpg1511,Q5ZVC9
map01240,K03809,lpn:lpg0646,Q5ZXT5
map01240,K04487,lpn:lpg1746,Q5ZUP7
map01240,K06134,lpn:lpg0028,Q5ZZI2
map01240,K08281,lpn:lpg0271,Q5ZYU0
map01240,K08973,lpn:lpg1536,Q5ZVA4
map01240,K09458,lpn:lpg0102,Q5ZZA9
map01240,K09458,lpn:lpg1397,Q5ZVP3
map01240,K09903,lpn:lpg1712,Q5ZUT0
map01240,K11752,lpn:lpg1177,Q5ZWA8
map01240,K11753,lpn:lpg0936,Q5ZWZ7
map01240,K11754,lpn:lpg1342,Q5ZVU8
map01240,K13038,lpn:lpg2488,Q5ZSM9
map01240,K14153,lpn:lpg1568,Q5ZV72
map01240,K14652,lpn:lpg1179,Q5ZWA6
map01240,K18278,lpn:lpg1565,Q5ZV75
map01240,K18800,lpn:lpg0079,Q5ZZD2
map03018,K00937,lpn:lpg0289,Q5ZYS2
map03018,K00962,lpn:lpg2768,Q5ZRV8
map03018,K00970,lpn:lpg1538,Q5ZVA2
map03018,K01689,lpn:lpg2037,Q5ZTX1
map03018,K03628,lpn:lpg2934,Q5ZRE8
map03018,K03654,lpn:lpg0867,Q5ZX65
map03018,K03666,lpn:lpg0009,Q5ZZK1
map03018,K04043,lpn:lpg2025,Q5ZTY3
map03018,K04077,lpn:lpg0688,Q5ZXP3
map03018,K05592,lpn:lpg2345,Q5ZT20
map03018,K08300,lpn:lpg2297,Q5ZT68
map03018,K08311,lpn:lpg2872,Q5ZRK9
map03018,K11927,lpn:lpg0250,Q5ZYW1
map03018,K12573,lpn:lpg0092,Q5ZZB9
map00520,K00075,lpn:lpg2613,Q5ZSA6
map00520,K00790,lpn:lpg0847,Q5ZX85
map00520,K00820,lpn:lpg2836,Q5ZRP4
map00520,K00845,lpn:lpg0419,Q5ZYF3
map00520,K00973,lpn:lpg0760,Q5ZXH1
map00520,K00992,lpn:lpg0295,Q5ZYR6
map00520,K01183,lpn:lpg2217,Q5ZTE5
map00520,K01207,lpn:lpg0885,Q5ZX48
map00520,K01207,lpn:lpg1191,Q5ZW95
map00520,K01810,lpn:lpg0759,Q5ZXH2
map00520,K03431,lpn:lpg2794,Q5ZRT4
map00520,K04042,lpn:lpg2875,Q5ZRK6
map00520,K07102,lpn:lpg0296,Q5ZYR5
map00520,K09001,lpn:lpg1403,Q5ZVN7
map00520,K15778,lpn:lpg2486,Q5ZSN1
map00520,K16011,lpn:lpg2887,Q5ZRJ4
map00541,K00067,lpn:lpg0757,Q5ZXH4
map00541,K00523,lpn:lpg2932,Q5ZRF0
